Term,bond_page_url,tkData,chart_json_url,ISIN,Name,Country,Issuer,Issue Volume,Currency,Issue Price,Issue Date,Coupon,Denomination,Quotation Type,Payment Type,Special Coupon Type,Maturity Date,Coupon Payment Date,Payment Frequency,No. of Payments per Year,Coupon Start Date,Final Coupon Date,Floater?,date,Close Price (% of par)
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202227-bond-2027-ca135087n837?miRedirects=1,"1,119036843,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,119036843,1330,184&from=20260105&to=20260119",CA135087N837,CANADA 22/27,Canada,"Canada, Government of...","16,000,000,000",CAD,99.30,5/13/2022,2.750%,1000,,regular interest,,9/1/2027,3/1/2026,,2.0,9/1/2022,8/31/2027,No,2026-01-13,100.3
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202227-bond-2027-ca135087n837?miRedirects=1,"1,119036843,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,119036843,1330,184&from=20260105&to=20260119",CA135087N837,CANADA 22/27,Canada,"Canada, Government of...","16,000,000,000",CAD,99.30,5/13/2022,2.750%,1000,,regular interest,,9/1/2027,3/1/2026,,2.0,9/1/2022,8/31/2027,No,2026-01-14,100.31
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202227-bond-2027-ca135087n837?miRedirects=1,"1,119036843,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,119036843,1330,184&from=20260105&to=20260119",CA135087N837,CANADA 22/27,Canada,"Canada, Government of...","16,000,000,000",CAD,99.30,5/13/2022,2.750%,1000,,regular interest,,9/1/2027,3/1/2026,,2.0,9/1/2022,8/31/2027,No,2026-01-15,100.35
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202227-bond-2027-ca135087n837?miRedirects=1,"1,119036843,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,119036843,1330,184&from=20260105&to=20260119",CA135087N837,CANADA 22/27,Canada,"Canada, Government of...","16,000,000,000",CAD,99.30,5/13/2022,2.750%,1000,,regular interest,,9/1/2027,3/1/2026,,2.0,9/1/2022,8/31/2027,No,2026-01-16,100.37
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202527-bond-2027-ca135087t610?miRedirects=1,"1,148260836,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,148260836,1330,184&from=20260105&to=20260119",CA135087T610,CANADA 25/27,Canada,"Canada, Government of...","30,000,000,000",CAD,99.50,8/15/2025,2.500%,1000,,regular interest,,11/1/2027,5/1/2026,,2.0,11/1/2025,10/31/2027,No,2026-01-05,99.87
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202527-bond-2027-ca135087t610?miRedirects=1,"1,148260836,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,148260836,1330,184&from=20260105&to=20260119",CA135087T610,CANADA 25/27,Canada,"Canada, Government of...","30,000,000,000",CAD,99.50,8/15/2025,2.500%,1000,,regular interest,,11/1/2027,5/1/2026,,2.0,11/1/2025,10/31/2027,No,2026-01-06,99.84
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202527-bond-2027-ca135087t610?miRedirects=1,"1,148260836,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,148260836,1330,184&from=20260105&to=20260119",CA135087T610,CANADA 25/27,Canada,"Canada, Government of...","30,000,000,000",CAD,99.50,8/15/2025,2.500%,1000,,regular interest,,11/1/2027,5/1/2026,,2.0,11/1/2025,10/31/2027,No,2026-01-07,99.9
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202527-bond-2027-ca135087t610?miRedirects=1,"1,148260836,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,148260836,1330,184&from=20260105&to=20260119",CA135087T610,CANADA 25/27,Canada,"Canada, Government of...","30,000,000,000",CAD,99.50,8/15/2025,2.500%,1000,,regular interest,,11/1/2027,5/1/2026,,2.0,11/1/2025,10/31/2027,No,2026-01-08,99.88
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202527-bond-2027-ca135087t610?miRedirects=1,"1,148260836,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,148260836,1330,184&from=20260105&to=20260119",CA135087T610,CANADA 25/27,Canada,"Canada, Government of...","30,000,000,000",CAD,99.50,8/15/2025,2.500%,1000,,regular interest,,11/1/2027,5/1/2026,,2.0,11/1/2025,10/31/2027,No,2026-01-09,99.9
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202527-bond-2027-ca135087t610?miRedirects=1,"1,148260836,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,148260836,1330,184&from=20260105&to=20260119",CA135087T610,CANADA 25/27,Canada,"Canada, Government of...","30,000,000,000",CAD,99.50,8/15/2025,2.500%,1000,,regular interest,,11/1/2027,5/1/2026,,2.0,11/1/2025,10/31/2027,No,2026-01-12,99.89
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202527-bond-2027-ca135087t610?miRedirects=1,"1,148260836,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,148260836,1330,184&from=20260105&to=20260119",CA135087T610,CANADA 25/27,Canada,"Canada, Government of...","30,000,000,000",CAD,99.50,8/15/2025,2.500%,1000,,regular interest,,11/1/2027,5/1/2026,,2.0,11/1/2025,10/31/2027,No,2026-01-13,99.88
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202527-bond-2027-ca135087t610?miRedirects=1,"1,148260836,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,148260836,1330,184&from=20260105&to=20260119",CA135087T610,CANADA 25/27,Canada,"Canada, Government of...","30,000,000,000",CAD,99.50,8/15/2025,2.500%,1000,,regular interest,,11/1/2027,5/1/2026,,2.0,11/1/2025,10/31/2027,No,2026-01-14,99.935
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202527-bond-2027-ca135087t610?miRedirects=1,"1,148260836,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,148260836,1330,184&from=20260105&to=20260119",CA135087T610,CANADA 25/27,Canada,"Canada, Government of...","30,000,000,000",CAD,99.50,8/15/2025,2.500%,1000,,regular interest,,11/1/2027,5/1/2026,,2.0,11/1/2025,10/31/2027,No,2026-01-15,99.93
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202527-bond-2027-ca135087t610?miRedirects=1,"1,148260836,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,148260836,1330,184&from=20260105&to=20260119",CA135087T610,CANADA 25/27,Canada,"Canada, Government of...","30,000,000,000",CAD,99.50,8/15/2025,2.500%,1000,,regular interest,,11/1/2027,5/1/2026,,2.0,11/1/2025,10/31/2027,No,2026-01-16,99.935
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202528-bond-2028-ca135087t958?miRedirects=1,"1,151027258,16,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,151027258,16,184&from=20260105&to=20260119",CA135087T958,CANADA 25/28,Canada,"Canada, Government of...","24,000,000,000",CAD,99.52,11/14/2025,2.250%,1000,,regular interest,,2/1/2028,2/1/2026,,2.0,2/1/2026,1/31/2028,No,2026-01-05,99.239
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202528-bond-2028-ca135087t958?miRedirects=1,"1,151027258,16,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,151027258,16,184&from=20260105&to=20260119",CA135087T958,CANADA 25/28,Canada,"Canada, Government of...","24,000,000,000",CAD,99.52,11/14/2025,2.250%,1000,,regular interest,,2/1/2028,2/1/2026,,2.0,2/1/2026,1/31/2028,No,2026-01-06,99.234
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202528-bond-2028-ca135087t958?miRedirects=1,"1,151027258,16,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,151027258,16,184&from=20260105&to=20260119",CA135087T958,CANADA 25/28,Canada,"Canada, Government of...","24,000,000,000",CAD,99.52,11/14/2025,2.250%,1000,,regular interest,,2/1/2028,2/1/2026,,2.0,2/1/2026,1/31/2028,No,2026-01-07,99.285
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202528-bond-2028-ca135087t958?miRedirects=1,"1,151027258,16,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,151027258,16,184&from=20260105&to=20260119",CA135087T958,CANADA 25/28,Canada,"Canada, Government of...","24,000,000,000",CAD,99.52,11/14/2025,2.250%,1000,,regular interest,,2/1/2028,2/1/2026,,2.0,2/1/2026,1/31/2028,No,2026-01-08,99.276
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202528-bond-2028-ca135087t958?miRedirects=1,"1,151027258,16,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,151027258,16,184&from=20260105&to=20260119",CA135087T958,CANADA 25/28,Canada,"Canada, Government of...","24,000,000,000",CAD,99.52,11/14/2025,2.250%,1000,,regular interest,,2/1/2028,2/1/2026,,2.0,2/1/2026,1/31/2028,No,2026-01-09,99.302
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202528-bond-2028-ca135087t958?miRedirects=1,"1,151027258,16,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,151027258,16,184&from=20260105&to=20260119",CA135087T958,CANADA 25/28,Canada,"Canada, Government of...","24,000,000,000",CAD,99.52,11/14/2025,2.250%,1000,,regular interest,,2/1/2028,2/1/2026,,2.0,2/1/2026,1/31/2028,No,2026-01-12,99.286
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202528-bond-2028-ca135087t958?miRedirects=1,"1,151027258,16,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,151027258,16,184&from=20260105&to=20260119",CA135087T958,CANADA 25/28,Canada,"Canada, Government of...","24,000,000,000",CAD,99.52,11/14/2025,2.250%,1000,,regular interest,,2/1/2028,2/1/2026,,2.0,2/1/2026,1/31/2028,No,2026-01-13,99.311
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202528-bond-2028-ca135087t958?miRedirects=1,"1,151027258,16,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,151027258,16,184&from=20260105&to=20260119",CA135087T958,CANADA 25/28,Canada,"Canada, Government of...","24,000,000,000",CAD,99.52,11/14/2025,2.250%,1000,,regular interest,,2/1/2028,2/1/2026,,2.0,2/1/2026,1/31/2028,No,2026-01-14,99.36
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202528-bond-2028-ca135087t958?miRedirects=1,"1,151027258,16,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,151027258,16,184&from=20260105&to=20260119",CA135087T958,CANADA 25/28,Canada,"Canada, Government of...","24,000,000,000",CAD,99.52,11/14/2025,2.250%,1000,,regular interest,,2/1/2028,2/1/2026,,2.0,2/1/2026,1/31/2028,No,2026-01-15,99.361
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202528-bond-2028-ca135087t958?miRedirects=1,"1,151027258,16,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,151027258,16,184&from=20260105&to=20260119",CA135087T958,CANADA 25/28,Canada,"Canada, Government of...","24,000,000,000",CAD,99.52,11/14/2025,2.250%,1000,,regular interest,,2/1/2028,2/1/2026,,2.0,2/1/2026,1/31/2028,No,2026-01-16,99.328
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202228-bond-2028-ca135087p576?miRedirects=1,"1,122651336,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,122651336,1330,184&from=20260105&to=20260119",CA135087P576,CANADA 22/28,Canada,"Canada, Government of...","15,000,000,000",CAD,99.35,10/21/2022,3.500%,1000,,regular interest,,3/1/2028,3/1/2026,,2.0,3/1/2023,2/29/2028,No,2026-01-05,101.73
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202228-bond-2028-ca135087p576?miRedirects=1,"1,122651336,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,122651336,1330,184&from=20260105&to=20260119",CA135087P576,CANADA 22/28,Canada,"Canada, Government of...","15,000,000,000",CAD,99.35,10/21/2022,3.500%,1000,,regular interest,,3/1/2028,3/1/2026,,2.0,3/1/2023,2/29/2028,No,2026-01-06,101.78
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202228-bond-2028-ca135087p576?miRedirects=1,"1,122651336,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,122651336,1330,184&from=20260105&to=20260119",CA135087P576,CANADA 22/28,Canada,"Canada, Government of...","15,000,000,000",CAD,99.35,10/21/2022,3.500%,1000,,regular interest,,3/1/2028,3/1/2026,,2.0,3/1/2023,2/29/2028,No,2026-01-07,101.78
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202228-bond-2028-ca135087p576?miRedirects=1,"1,122651336,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,122651336,1330,184&from=20260105&to=20260119",CA135087P576,CANADA 22/28,Canada,"Canada, Government of...","15,000,000,000",CAD,99.35,10/21/2022,3.500%,1000,,regular interest,,3/1/2028,3/1/2026,,2.0,3/1/2023,2/29/2028,No,2026-01-08,101.8
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202228-bond-2028-ca135087p576?miRedirects=1,"1,122651336,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,122651336,1330,184&from=20260105&to=20260119",CA135087P576,CANADA 22/28,Canada,"Canada, Government of...","15,000,000,000",CAD,99.35,10/21/2022,3.500%,1000,,regular interest,,3/1/2028,3/1/2026,,2.0,3/1/2023,2/29/2028,No,2026-01-09,101.79
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202228-bond-2028-ca135087p576?miRedirects=1,"1,122651336,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,122651336,1330,184&from=20260105&to=20260119",CA135087P576,CANADA 22/28,Canada,"Canada, Government of...","15,000,000,000",CAD,99.35,10/21/2022,3.500%,1000,,regular interest,,3/1/2028,3/1/2026,,2.0,3/1/2023,2/29/2028,No,2026-01-12,101.81
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202228-bond-2028-ca135087p576?miRedirects=1,"1,122651336,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,122651336,1330,184&from=20260105&to=20260119",CA135087P576,CANADA 22/28,Canada,"Canada, Government of...","15,000,000,000",CAD,99.35,10/21/2022,3.500%,1000,,regular interest,,3/1/2028,3/1/2026,,2.0,3/1/2023,2/29/2028,No,2026-01-13,101.78
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202228-bond-2028-ca135087p576?miRedirects=1,"1,122651336,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,122651336,1330,184&from=20260105&to=20260119",CA135087P576,CANADA 22/28,Canada,"Canada, Government of...","15,000,000,000",CAD,99.35,10/21/2022,3.500%,1000,,regular interest,,3/1/2028,3/1/2026,,2.0,3/1/2023,2/29/2028,No,2026-01-14,101.81
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202228-bond-2028-ca135087p576?miRedirects=1,"1,122651336,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,122651336,1330,184&from=20260105&to=20260119",CA135087P576,CANADA 22/28,Canada,"Canada, Government of...","15,000,000,000",CAD,99.35,10/21/2022,3.500%,1000,,regular interest,,3/1/2028,3/1/2026,,2.0,3/1/2023,2/29/2028,No,2026-01-15,101.84
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202228-bond-2028-ca135087p576?miRedirects=1,"1,122651336,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,122651336,1330,184&from=20260105&to=20260119",CA135087P576,CANADA 22/28,Canada,"Canada, Government of...","15,000,000,000",CAD,99.35,10/21/2022,3.500%,1000,,regular interest,,3/1/2028,3/1/2026,,2.0,3/1/2023,2/29/2028,No,2026-01-16,101.83
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_201728-bond-2028-ca135087h235?miRedirects=1,"1,37720230,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,37720230,1330,184&from=20260105&to=20260119",CA135087H235,CDA 2028,Canada,"Canada, Government of...","13,500,000,000",CAD,99.27,8/1/2017,2.000%,1000,,regular interest,,6/1/2028,6/1/2026,,2.0,12/1/2017,5/31/2028,No,2026-01-05,98.55
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_201728-bond-2028-ca135087h235?miRedirects=1,"1,37720230,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,37720230,1330,184&from=20260105&to=20260119",CA135087H235,CDA 2028,Canada,"Canada, Government of...","13,500,000,000",CAD,99.27,8/1/2017,2.000%,1000,,regular interest,,6/1/2028,6/1/2026,,2.0,12/1/2017,5/31/2028,No,2026-01-06,98.53
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_201728-bond-2028-ca135087h235?miRedirects=1,"1,37720230,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,37720230,1330,184&from=20260105&to=20260119",CA135087H235,CDA 2028,Canada,"Canada, Government of...","13,500,000,000",CAD,99.27,8/1/2017,2.000%,1000,,regular interest,,6/1/2028,6/1/2026,,2.0,12/1/2017,5/31/2028,No,2026-01-07,98.59
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_201728-bond-2028-ca135087h235?miRedirects=1,"1,37720230,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,37720230,1330,184&from=20260105&to=20260119",CA135087H235,CDA 2028,Canada,"Canada, Government of...","13,500,000,000",CAD,99.27,8/1/2017,2.000%,1000,,regular interest,,6/1/2028,6/1/2026,,2.0,12/1/2017,5/31/2028,No,2026-01-08,98.605
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_201728-bond-2028-ca135087h235?miRedirects=1,"1,37720230,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,37720230,1330,184&from=20260105&to=20260119",CA135087H235,CDA 2028,Canada,"Canada, Government of...","13,500,000,000",CAD,99.27,8/1/2017,2.000%,1000,,regular interest,,6/1/2028,6/1/2026,,2.0,12/1/2017,5/31/2028,No,2026-01-09,98.6
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_201728-bond-2028-ca135087h235?miRedirects=1,"1,37720230,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,37720230,1330,184&from=20260105&to=20260119",CA135087H235,CDA 2028,Canada,"Canada, Government of...","13,500,000,000",CAD,99.27,8/1/2017,2.000%,1000,,regular interest,,6/1/2028,6/1/2026,,2.0,12/1/2017,5/31/2028,No,2026-01-12,98.61
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_201728-bond-2028-ca135087h235?miRedirects=1,"1,37720230,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,37720230,1330,184&from=20260105&to=20260119",CA135087H235,CDA 2028,Canada,"Canada, Government of...","13,500,000,000",CAD,99.27,8/1/2017,2.000%,1000,,regular interest,,6/1/2028,6/1/2026,,2.0,12/1/2017,5/31/2028,No,2026-01-13,98.61
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_201728-bond-2028-ca135087h235?miRedirects=1,"1,37720230,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,37720230,1330,184&from=20260105&to=20260119",CA135087H235,CDA 2028,Canada,"Canada, Government of...","13,500,000,000",CAD,99.27,8/1/2017,2.000%,1000,,regular interest,,6/1/2028,6/1/2026,,2.0,12/1/2017,5/31/2028,No,2026-01-14,98.63
